SEXO,EDAD,INGRESO,SCORE_DATACREDITO,ANT_SF,TIENE_HIPOTECA,ULTIMAPERTURA,SALDO_FIJO,SALDO_ROT,ESTADO_MORA_FIN,proba_mora,aprobacion,aprobacion_recalibrada
1,43,2.097903637,640,1.33,0,-1,78.86528974,0.0,0.294871795,0.6917098445595855,0,0
0,37,5.623394377,771,2.33,1,18,44.12284872,68.35338718,0.0,0.3663624511082138,1,0
0,33,5.295390555,821,9.08,-1,41,57.15328462,76.29268718,0.0,0.3663624511082138,1,0
0,34,3.171070503,881,2.58,1,31,57.05901026,3.117028205,0.0,0.24358974358974358,1,0
0,66,12.2869351,826,43.08,0,2,42.09287821,19.52655897,0.0,0.07563025210084033,1,0
1,34,8.987084574,776,4.83,0,5,67.7261859,0.004230769,0.0,0.3663624511082138,1,0
1,43,2.378578048,872,3.92,0,2,0.0,0.0,0.0,0.24358974358974358,1,0
1,52,17.97416915,876,13.33,-1,4,55.7988141,23.88006923,0.115384615,0.07563025210084033,1,0
0,40,5.304196027,744,3.42,0,3,62.10899872,56.54867564,0.0,0.3663624511082138,1,0
0,60,12.71510116,913,14.08,-1,11,87.24613974,16.59659872,0.0,0.08254716981132075,1,0
1,56,2.223381609,785,1.5,0,-1,0.0,49.01588205,0.115384615,0.5416666666666666,1,0
0,34,2.31253701,749,8.58,-1,16,58.46917821,35.59974359,0.0,0.3663624511082138,1,0
0,60,10.02613024,885,12.0,1,12,0.0,46.13112179,0.41025641,0.37719298245614036,1,0
1,36,1.933901726,783,0.0,0,-1,7.003264103,0.0,0.0,0.3663624511082138,1,0
0,34,1.840343589,789,1.75,0,22,0.0,4.369230769,0.0,0.3663624511082138,1,0
1,44,10.14390342,875,2.42,-1,26,74.31929487,26.91085641,0.0,0.24358974358974358,1,0
0,38,1.403372055,794,5.42,0,60,85.11201923,0.0,0.0,0.3663624511082138,1,0
1,28,2.751709912,789,4.83,0,8,80.5908859,0.0,0.0,0.3663624511082138,1,0
1,52,5.887558528,636,12.92,0,60,10.73755128,73.49661923,0.576923077,0.6917098445595855,0,0
1,58,1.357143328,693,1.42,0,18,58.98871795,0.0,0.0,0.5805626598465473,1,0
1,67,3.663076235,885,12.58,-1,49,0.0,2.437511538,0.0,0.08254716981132075,1,0
0,33,2.542579959,443,11.92,0,11,0.0,22.45428974,6.0,0.8394698085419735,0,0
1,37,2.223381609,538,6.25,0,60,194.4158718,125.4358,4.307692308,0.8394698085419735,0,0
1,38,3.536497579,748,1.25,0,4,102.9888269,62.69312564,0.0,0.3663624511082138,1,0
0,55,3.107230833,689,2.67,0,9,71.99863718,0.0,0.0,0.5805626598465473,1,0
0,35,1.840343589,579,2.5,0,12,68.09654487,98.55723974,0.282051282,0.8394698085419735,0,0
1,34,7.126928673,566,6.0,0,16,95.80969744,93.65106795,0.0,0.8394698085419735,0,0
1,38,12.95174822,856,7.17,-1,51,76.03010769,41.86010128,0.0,0.24358974358974358,1,0
0,39,8.452152167,780,8.25,0,19,88.92931667,24.93897179,0.0,0.3663624511082138,1,0
1,36,3.617948193,917,9.0,0,60,69.83715897,16.00023333,0.0,0.08254716981132075,1,0
0,31,1.959217457,762,5.08,0,33,11.45668333,93.09190897,0.0,0.3663624511082138,1,0
1,30,2.48754576,808,5.83,0,10,76.92099487,28.85952949,0.0,0.3663624511082138,1,0
1,32,4.978393573,846,8.75,1,32,51.54068077,48.75894487,0.0,0.24358974358974358,1,0
0,36,21.64715154,766,3.25,0,3,157.357,141.6279872,0.769230769,0.5416666666666666,1,0
0,35,1.995540028,785,2.67,0,11,37.49517564,0.0,0.0,0.3663624511082138,1,0
0,20,1.275692715,684,1.08,0,14,0.0,22.39059744,0.0,0.5805626598465473,1,0
1,39,8.400420021,858,13.17,0,3,23.65822949,48.70654359,0.0,0.07563025210084033,1,0
0,26,2.023057127,689,1.83,0,-1,88.96740641,86.90053718,0.0,0.5805626598465473,1,0
1,35,2.250898708,735,6.17,0,-1,14.1025641,85.30248205,0.0,0.3663624511082138,1,0
1,66,1.594891065,835,0.33,0,-1,4.299791026,0.0,0.0,0.24358974358974358,1,0
0,47,2.226683661,646,0.58,0,8,79.02081795,79.38422436,0.0,0.5805626598465473,1,0
0,58,4.857318337,657,0.58,0,8,80.37336282,0.0,0.115384615,0.6917098445595855,0,0
0,43,2.67906477,588,0.92,0,12,0.0,43.23463846,0.0,0.8394698085419735,0,0
1,31,1.430889154,661,0.83,0,-1,0.0,41.48629487,0.179487179,0.6917098445595855,0,0
1,40,2.296026751,584,7.83,0,8,0.0,104.9447756,0.320512821,0.8394698085419735,0,0
1,49,3.645465292,616,11.0,0,60,99.55688333,106.1428564,0.0,0.7241379310344828,0,0
0,39,11.63422951,881,12.92,1,4,28.98329872,8.811834615,0.0,0.07563025210084033,1,0
0,32,2.223381609,803,1.42,0,18,54.9925641,35.47234103,0.0,0.3663624511082138,1,0
0,63,2.050574226,725,1.75,0,9,82.54617436,44.15506282,0.0,0.5805626598465473,1,0
0,44,5.304196027,803,5.33,0,23,90.80969872,34.17196923,0.0,0.3663624511082138,1,0
0,40,5.350424753,913,8.0,0,24,0.0,5.317687179,0.0,0.08254716981132075,1,0
0,55,16.62473061,666,17.83,0,4,85.47556795,82.50281667,0.0,0.5805626598465473,1,0
1,61,3.207393074,749,7.92,0,29,49.12283205,76.38994103,0.217948718,0.5416666666666666,1,0
1,29,3.353784041,870,2.83,0,-1,0.0,7.307435897,0.0,0.24358974358974358,1,0
1,40,3.31746147,862,8.17,0,60,0.0,40.74225385,0.0,0.24358974358974358,1,0
0,69,23.07804069,785,19.83,0,7,49.82446538,62.54785897,0.0,0.3663624511082138,1,0
0,35,15.72327044,807,5.92,1,10,89.04132692,19.74858974,0.192307692,0.5416666666666666,1,0
1,28,4.037308783,899,3.25,0,-1,32.9447,27.57067436,0.0,0.08254716981132075,1,0
0,21,2.442417718,808,1.0,0,-1,15.44101538,56.13965513,0.0,0.3663624511082138,1,0
1,28,2.050574226,689,0.83,0,-1,90.02025769,80.11963205,0.0,0.5805626598465473,1,0
1,32,3.526591423,766,7.25,1,7,76.93036282,65.48756282,0.0,0.3663624511082138,1,0
0,53,6.130809685,661,2.0,0,17,90.92698462,77.55117821,0.0,0.5805626598465473,1,0
1,32,1.831538117,771,1.83,0,23,97.13906795,64.10682308,0.384615385,0.5416666666666666,1,0
0,65,10.23195814,695,40.17,0,5,81.23812436,88.05070128,0.0,0.5805626598465473,1,0
0,61,9.943578939,840,8.83,0,2,67.46855513,26.0613641,0.0,0.24358974358974358,1,0
1,24,1.478218565,744,1.0,-1,9,70.32707692,0.0,0.0,0.3663624511082138,1,0
0,64,2.342255477,552,1.5,0,2,89.89159487,80.99903846,0.0,0.8394698085419735,0,0
0,34,3.909629443,928,8.75,-1,11,87.92615897,5.902611538,0.0,0.08254716981132075,1,0
1,40,9.487895778,849,2.58,-1,2,80.19466923,0.0,0.0,0.24358974358974358,1,0
1,54,5.185322159,922,14.75,0,-1,0.0,4.120538462,0.102564103,0.08254716981132075,1,0
0,33,2.242093236,689,0.17,0,3,15.44327692,0.555860256,0.0,0.5805626598465473,1,0
0,76,3.18978213,783,2.0,0,25,67.82820385,36.34878077,2.346153846,0.5416666666666666,1,0
0,57,19.18602219,721,11.92,0,4,53.0494141,73.53486026,0.0,0.5805626598465473,1,0
0,65,8.159370232,962,33.67,0,-1,0.0,2.510179487,0.0,0.08254716981132075,1,0
0,53,2.51506286,881,13.08,0,60,0.0,14.20767179,0.0,0.07563025210084033,1,0
1,53,5.587071806,885,20.83,1,47,17.50420513,10.46867692,0.115384615,0.08254716981132075,1,0
0,44,22.28554824,894,10.42,1,9,80.28911923,6.934702564,0.0,0.08254716981132075,1,0
0,38,3.945952014,923,11.67,-1,17,0.938448718,5.068371795,0.051282051,0.08254716981132075,1,0
0,29,5.604682749,840,7.75,1,30,49.91436795,93.10987821,0.0,0.24358974358974358,1,0
0,55,4.437957746,757,11.58,0,13,88.54139359,73.60100769,0.0,0.3663624511082138,1,0
1,46,5.700442254,812,1.5,0,13,95.45615897,31.73139615,0.102564103,0.5416666666666666,1,0
0,38,3.12043904,881,0.17,0,3,0.0,45.05121923,0.179487179,0.24358974358974358,1,0
1,53,3.387905244,757,5.25,0,10,0.0,35.89016282,0.153846154,0.5416666666666666,1,0
0,37,10.43888672,735,7.42,-1,6,89.51487949,17.65316795,0.0,0.3663624511082138,1,0
0,26,5.970109826,671,1.92,1,4,91.66801282,77.2672141,0.0,0.5805626598465473,1,0
0,49,8.759242993,771,7.33,0,2,68.69048077,74.65839103,0.0,0.3663624511082138,1,0
0,40,2.889295408,885,1.67,1,21,90.71538333,0.0,0.0,0.08254716981132075,1,0
1,50,6.044956335,753,8.58,0,3,50.3565141,83.76170513,0.0,0.3663624511082138,1,0
1,31,1.822732646,789,2.33,0,19,0.0,70.47183462,0.0,0.3663624511082138,1,0
1,26,3.95585817,831,1.42,0,13,85.25925513,16.30789487,0.0,0.24358974358974358,1,0
1,40,4.793478667,826,13.0,0,31,43.11633718,67.32295,0.115384615,0.07563025210084033,1,0
0,39,3.554108523,671,4.67,-1,37,79.06843333,11.14999744,0.0,0.5805626598465473,1,0
1,50,2.059379698,849,18.17,0,5,89.81484231,15.19282051,0.0,0.07563025210084033,1,0
0,59,4.620671285,908,14.17,0,-1,0.0,4.499302564,0.0,0.08254716981132075,1,0
1,62,4.273955836,872,3.67,0,45,103.3016346,14.37659615,0.0,0.24358974358974358,1,0
0,38,3.44514081,840,5.25,0,5,82.47928462,39.93092051,0.0,0.24358974358974358,1,0
1,37,12.16806123,889,10.92,0,33,21.94280769,9.597725641,0.0,0.08254716981132075,1,0
0,42,3.507879796,783,11.5,0,29,0.0,53.34761154,0.474358974,0.5416666666666666,1,0
1,44,5.085159918,789,6.17,0,3,0.0,70.18361154,0.0,0.3663624511082138,1,0
1,31,2.095702269,885,2.67,-1,4,84.39851667,21.87960513,0.0,0.08254716981132075,1,0
0,47,13.95447131,703,13.58,0,5,90.91910128,91.88711538,0.038461538,0.5805626598465473,1,0
1,56,4.228827793,952,9.83,0,60,0.0,9.422473077,0.0,0.08254716981132075,1,0
0,48,3.404415503,730,9.17,0,-1,0.0,0.0,6.0,0.6917098445595855,0,0
0,24,1.409976159,639,0.0,0,-1,73.00853077,0.0,0.0,0.5805626598465473,1,0
1,30,5.678428575,766,8.17,0,13,80.92816026,80.10026795,0.0,0.3663624511082138,1,0
1,37,6.95412129,952,2.92,0,-1,0.0,11.04477436,0.0,0.08254716981132075,1,0
0,38,4.118759397,904,2.42,0,5,68.57651538,16.43562821,0.358974359,0.37719298245614036,1,0
0,38,6.134111737,904,8.17,1,4,68.22607692,7.188410256,0.0,0.08254716981132075,1,0
1,50,4.283861991,844,9.25,0,20,50.47218205,22.89638077,0.012820513,0.24358974358974358,1,0
1,54,3.390106612,835,1.83,-1,4,83.02304231,0.0,0.0,0.24358974358974358,1,0
0,50,3.57282015,817,11.75,0,15,65.12075641,64.40725,0.0,0.3663624511082138,1,0
0,47,4.328990034,881,3.67,0,19,0.0,10.92185897,0.0,0.24358974358974358,1,0
0,41,2.396188991,712,5.58,0,21,62.13942179,53.00953718,0.076923077,0.5805626598465473,1,0
0,41,2.651547671,730,4.67,1,4,76.39575769,0.0,0.0,0.5805626598465473,1,0
1,43,3.670781023,611,2.25,0,5,19.71191795,30.72332949,0.0,0.7241379310344828,0,0
0,49,13.07942756,947,15.92,-1,8,0.195884615,15.82645,0.0,0.08254716981132075,1,0
0,40,1.394566583,712,2.5,0,31,89.81232051,81.42564103,0.0,0.5805626598465473,1,0
1,57,1.584984909,794,0.42,0,6,167.2340692,0.0,0.0,0.3663624511082138,1,0
1,50,2.19586451,735,0.0,0,-1,46.09881282,0.0,0.0,0.3663624511082138,1,0
0,35,6.440101879,539,8.5,0,29,85.76216026,47.77305385,2.487179487,0.8394698085419735,0,0
0,35,2.396188991,616,13.5,-1,28,80.43225,107.7278756,0.0,0.7241379310344828,0,0
0,40,2.260804864,762,0.0,0,-1,57.77801282,0.0,0.0,0.3663624511082138,1,0
1,53,4.893640908,952,25.92,0,44,0.0,1.742089744,0.0,0.08254716981132075,1,0
1,38,8.312365303,889,16.25,0,8,74.71810256,21.4861359,0.153846154,0.08254716981132075,1,0
1,54,3.773144632,583,1.0,0,4,80.88903333,19.79242436,3.076923077,0.8394698085419735,0,0
1,39,3.909629443,612,13.08,0,21,79.80196923,87.09633333,0.282051282,0.7241379310344828,0,0
1,55,5.941492043,835,18.75,0,6,38.64423077,39.69346282,0.192307692,0.07563025210084033,1,0
1,35,3.526591423,611,1.58,0,16,91.84276538,86.59183846,0.333333333,0.7241379310344828,0,0
0,56,12.37719119,670,11.17,0,2,75.76342564,68.31311538,0.628205128,0.6917098445595855,0,0
1,60,8.383909761,689,32.42,0,4,80.66384487,96.75213718,0.384615385,0.6917098445595855,0,0
0,53,11.55718163,701,9.25,0,49,46.93710128,96.54813974,0.0,0.5805626598465473,1,0
1,38,5.96020367,890,12.17,-1,60,0.0,36.13583718,0.0,0.08254716981132075,1,0
1,33,2.296026751,844,5.92,1,11,40.04638205,24.96095513,0.0,0.24358974358974358,1,0
0,41,5.650911476,913,3.42,1,6,0.0,3.001578205,0.0,0.08254716981132075,1,0
1,57,3.281138899,922,13.75,0,16,0.0,5.297980769,0.0,0.08254716981132075,1,0
1,53,8.393815917,612,7.5,0,8,66.05805769,105.9593833,0.0,0.7241379310344828,0,0
1,43,1.484822668,684,0.67,0,9,88.30320513,0.0,0.0,0.5805626598465473,1,0
1,64,3.326266942,894,2.75,0,14,27.0,3.919542308,0.141025641,0.08254716981132075,1,0
0,30,1.986734556,656,2.33,0,5,0.0,59.3657,0.0,0.5805626598465473,1,0
0,35,3.117136988,908,6.42,0,-1,0.0,22.24234231,0.0,0.08254716981132075,1,0
1,65,13.8521077,657,39.75,0,4,96.24322308,67.33231154,0.0,0.5805626598465473,1,0
1,47,4.593154186,625,2.42,0,27,72.84082692,101.1779026,0.0,0.7241379310344828,0,0
0,66,8.540206884,849,20.83,0,22,77.54100769,22.8953141,2.551282051,0.37719298245614036,1,0
0,37,14.10966775,844,7.42,1,9,40.39445,14.68535128,0.0,0.24358974358974358,1,0
0,35,4.210116166,917,4.33,-1,53,51.90428718,22.61790256,0.0,0.08254716981132075,1,0
1,33,2.915711823,894,8.83,0,35,0.002051282,1.882153846,0.0,0.08254716981132075,1,0
1,67,2.706581869,671,16.17,0,52,91.60320769,89.89198718,4.230769231,0.6917098445595855,0,0
1,41,1.461708305,675,0.0,0,-1,23.02307692,0.0,0.0,0.5805626598465473,1,0
1,45,4.308077039,771,8.75,0,-1,0.0,54.26805897,0.282051282,0.5416666666666666,1,0
0,56,7.984361482,849,13.25,0,16,0.0,14.81089359,0.0,0.07563025210084033,1,0
0,59,3.198587602,849,0.17,0,3,39.57512821,0.0,0.0,0.24358974358974358,1,0
1,35,5.504520509,408,8.83,1,16,75.64564103,80.50376026,0.487179487,0.8394698085419735,0,0
1,45,3.903025339,894,4.33,0,53,55.97304744,0.0,0.0,0.08254716981132075,1,0
0,34,4.273955836,894,0.67,0,-1,0.0,13.67694615,0.0,0.08254716981132075,1,0
0,46,6.681151667,858,9.25,0,7,65.83723718,32.86973333,0.115384615,0.24358974358974358,1,0
0,32,3.326266942,693,1.75,-1,2,96.1892141,67.70391667,0.141025641,0.6917098445595855,0,0
0,34,15.35784336,641,7.33,-1,6,0.0,56.28839103,0.141025641,0.6917098445595855,0,0
1,65,3.016974748,744,0.67,0,5,88.73729103,0.0,0.0,0.3663624511082138,1,0
0,47,2.054976962,793,6.58,0,44,48.55769231,26.41876282,0.0,0.3663624511082138,1,0
0,46,2.706581869,872,0.42,0,-1,50.94750769,0.0,0.0,0.24358974358974358,1,0
1,61,2.3818801,826,10.0,0,60,13.93456923,49.47102564,0.0,0.24358974358974358,1,0
1,36,4.337795506,692,1.08,0,8,78.89108718,85.02232821,0.0,0.5805626598465473,1,0
1,34,1.642220475,803,5.58,0,24,59.01333333,25.41091282,0.141025641,0.5416666666666666,1,0
1,45,6.845153578,853,3.08,0,23,102.9551038,26.12200897,0.0,0.24358974358974358,1,0
1,31,2.35986642,636,0.17,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
0,60,6.414786148,867,19.5,0,6,0.0,35.33623462,0.0,0.07563025210084033,1,0
0,35,1.676341678,789,4.58,0,5,0.0,37.00524231,0.0,0.3663624511082138,1,0
0,30,1.590488329,576,0.0,0,-1,15.78461538,0.0,0.641025641,0.8394698085419735,0,0
0,34,11.90389708,762,10.33,1,19,60.45621923,58.93798077,0.0,0.3663624511082138,1,0
1,39,2.889295408,844,7.83,0,27,2.629930769,37.54569103,0.0,0.24358974358974358,1,0
0,34,2.260804864,771,2.33,0,29,73.85538718,0.0,0.0,0.3663624511082138,1,0
1,59,2.898100879,881,2.5,0,7,0.0,12.42586154,0.0,0.24358974358974358,1,0
0,47,12.26161937,722,12.33,-1,60,0.0,37.24522564,0.269230769,0.6917098445595855,0,0
1,73,2.373074628,894,3.17,0,39,0.0,0.0,0.0,0.08254716981132075,1,0
0,34,1.403372055,671,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
1,32,1.740181348,803,1.17,0,15,66.05844615,0.0,0.153846154,0.5416666666666666,1,0
0,45,2.351060949,835,2.42,0,30,0.0,35.56867436,0.0,0.24358974358974358,1,0
1,59,2.251999392,657,2.67,0,18,75.33059744,102.8433115,0.076923077,0.5805626598465473,1,0
0,38,5.103871545,661,12.17,-1,19,48.26413205,71.48186538,0.846153846,0.6917098445595855,0,0
1,33,4.273955836,798,9.67,0,6,0.0,29.71375641,0.0,0.3663624511082138,1,0
0,36,1.606998588,827,1.58,0,-1,35.56836154,0.0,0.0,0.24358974358974358,1,0
0,24,1.968022929,629,2.0,0,10,66.71060513,94.71835897,0.0,0.7241379310344828,0,0
0,82,3.920636283,860,9.08,0,26,95.1069641,54.55122692,0.0,0.24358974358974358,1,0
0,54,2.979551493,862,9.0,0,60,0.0,2.316335897,0.0,0.24358974358974358,1,0
0,27,2.031862599,663,1.0,0,-1,92.5719,0.0,0.0,0.5805626598465473,1,0
1,57,4.265150364,917,15.08,1,14,48.45224231,1.304394872,0.0,0.08254716981132075,1,0
0,38,6.033949496,456,0.58,-1,-1,85.28728974,66.00357051,0.076923077,0.8394698085419735,0,0
1,33,4.237633265,894,12.5,0,2,95.30223462,6.688928205,0.038461538,0.08254716981132075,1,0
0,54,3.241514276,735,3.25,0,14,69.90889231,0.0,2.269230769,0.5416666666666666,1,0
1,55,2.078091325,793,12.25,0,60,0.0,16.64993077,5.076923077,0.5416666666666666,1,0
0,19,1.43529189,526,1.08,0,14,0.0,55.29483718,0.0,0.8394698085419735,0,0
1,56,1.839242905,735,6.75,-1,10,0.0,73.85954615,0.0,0.3663624511082138,1,0
0,37,4.539220671,835,10.75,0,7,38.94418333,24.46069103,0.384615385,0.37719298245614036,1,0
0,46,1.922894886,808,0.0,0,-1,0.0,0.0,0.0,0.3663624511082138,1,0
1,50,3.773144632,827,0.0,0,-1,20.79384103,0.0,2.153846154,0.37719298245614036,1,0
1,21,1.539856867,672,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
1,37,8.73612863,817,4.08,0,15,34.41476282,12.03950641,0.0,0.3663624511082138,1,0
1,67,8.959567475,735,12.75,0,24,82.03734615,11.87758846,0.0,0.3663624511082138,1,0
1,26,5.459392466,803,4.5,-1,2,55.56811923,69.66552949,0.0,0.3663624511082138,1,0
1,39,6.553472327,875,2.58,-1,18,0.0,65.07712949,0.576923077,0.37719298245614036,1,0
0,28,2.157340571,625,0.83,0,11,71.49862436,70.58539231,0.0,0.7241379310344828,0,0
1,47,1.444097362,711,1.0,-1,-1,0.0,0.0,0.0,0.5805626598465473,1,0
1,47,3.868904137,853,3.42,0,20,40.4899359,18.83776923,0.025641026,0.24358974358974358,1,0
0,37,7.27331964,908,8.0,1,12,71.66613846,8.771174359,0.307692308,0.37719298245614036,1,0
1,26,3.920636283,730,4.0,0,3,22.64192821,75.91657308,0.0,0.5805626598465473,1,0
1,39,1.461708305,904,10.92,1,60,0.0,0.716924359,0.0,0.08254716981132075,1,0
1,36,1.922894886,544,1.17,0,3,87.32385641,87.55617692,0.153846154,0.8394698085419735,0,0
0,37,9.68822026,703,8.92,0,22,82.82248462,73.46882949,0.166666667,0.6917098445595855,0,0
1,33,1.822732646,840,4.0,0,18,87.64494487,66.62372308,0.0,0.24358974358974358,1,0
0,44,5.595877278,621,3.33,0,41,78.17904103,76.48195897,0.512820513,0.7241379310344828,0,0
0,44,2.6152251,798,10.75,0,8,83.17442949,38.53741795,0.166666667,0.5416666666666666,1,0
1,59,5.568360179,689,7.67,0,5,83.4112859,71.99036026,0.0,0.5805626598465473,1,0
0,52,8.084523723,748,1.08,-1,2,94.69240769,65.36367564,0.0,0.3663624511082138,1,0
1,54,15.37655499,875,14.0,0,9,82.2645,11.91707179,0.064102564,0.07563025210084033,1,0
1,68,4.976192205,904,17.33,0,5,82.86083333,26.34406795,0.0,0.08254716981132075,1,0
0,42,1.767698447,835,9.08,0,60,73.10020513,0.0,0.0,0.24358974358974358,1,0
0,45,7.10931773,693,6.92,1,4,71.12102821,76.94090769,0.102564103,0.5805626598465473,1,0
0,47,1.624609532,652,0.0,0,-1,71.5241,0.0,5.0,0.6917098445595855,0,0
1,55,6.861663837,908,23.17,0,7,72.82596154,13.09877949,0.0,0.08254716981132075,1,0
1,35,1.786410075,666,4.25,0,2,0.0,92.62901282,0.0,0.5805626598465473,1,0
0,33,2.889295408,851,3.83,0,9,65.16049615,0.0,0.0,0.24358974358974358,1,0
0,45,1.886572316,568,0.0,0,-1,0.0,0.0,1.153846154,0.8394698085419735,0,0
0,43,5.76868466,867,3.92,1,10,34.4155859,41.21126923,0.0,0.24358974358974358,1,0
0,59,9.214926155,957,35.75,-1,-1,0.0,14.16506026,0.0,0.08254716981132075,1,0
1,29,2.159541939,707,1.08,0,3,101.5152603,0.0,0.0,0.5805626598465473,1,0
1,35,1.567373966,721,12.0,0,60,0.0,103.3553269,0.0,0.5805626598465473,1,0
0,58,12.18567218,856,16.67,0,13,36.82339615,36.15970897,0.0,0.07563025210084033,1,0
0,44,8.038294996,602,1.92,0,2,83.16341538,78.47012308,0.141025641,0.7241379310344828,0,0
1,42,5.046635979,966,7.75,0,12,0.0,1.606201282,0.0,0.08254716981132075,1,0
1,59,1.320820758,721,1.0,0,13,75.58089744,0.0,0.0,0.5805626598465473,1,0
0,23,1.658730735,607,1.25,0,16,0.0,102.8043859,0.0,0.7241379310344828,0,0
0,59,3.516685268,588,4.58,0,5,93.32749359,95.29667692,0.0,0.8394698085419735,0,0
0,51,5.195228314,928,12.5,0,31,0.0,10.36528846,0.0,0.08254716981132075,1,0
0,54,5.864444165,826,23.33,0,10,86.56550897,39.08557436,0.0,0.07563025210084033,1,0
0,44,1.922894886,793,11.17,0,60,0.0,39.25242179,0.0,0.3663624511082138,1,0
1,26,2.13202484,762,0.75,0,-1,99.67523205,0.0,0.217948718,0.5416666666666666,1,0
1,24,1.81282649,826,0.17,0,-1,50.47901026,0.0,0.0,0.24358974358974358,1,0
1,33,1.94050583,831,1.92,0,24,55.8828,0.0,0.0,0.24358974358974358,1,0
0,34,5.176516687,704,4.33,1,38,68.87378974,83.49461154,0.0,0.5805626598465473,1,0
0,48,14.35512027,675,11.25,1,2,41.10408846,56.99716795,0.384615385,0.6917098445595855,0,0
1,35,3.144654088,844,8.42,-1,11,81.93230769,30.49709103,0.0,0.24358974358974358,1,0
1,54,13.38982043,738,12.33,-1,13,72.93574103,72.22954359,0.217948718,0.5416666666666666,1,0
0,36,13.30726914,716,7.75,1,4,71.7539859,81.21433974,0.448717949,0.6917098445595855,0,0
1,36,1.590488329,652,0.67,0,7,74.04466795,0.0,0.0,0.5805626598465473,1,0
0,36,1.547561654,707,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
1,32,6.553472327,798,4.42,-1,54,0.0,50.58195,0.358974359,0.5416666666666666,1,0
0,45,4.347701661,876,4.75,0,17,80.00938077,10.03071667,0.0,0.24358974358974358,1,0
0,49,8.443346695,566,4.67,0,6,87.50007949,71.71341667,0.282051282,0.8394698085419735,0,0
0,29,3.590431093,764,1.42,0,10,89.21246795,36.13714231,0.0,0.3663624511082138,1,0
0,59,2.150736467,661,3.42,0,2,83.18298205,87.12561667,0.384615385,0.6917098445595855,0,0
1,42,4.009791684,826,5.33,0,55,85.86070513,0.0,0.461538462,0.37719298245614036,1,0
0,61,8.065812095,689,8.42,0,53,0.0,24.14080513,0.0,0.5805626598465473,1,0
0,40,3.95585817,822,5.67,0,21,84.12266923,0.259102564,0.0,0.24358974358974358,1,0
0,33,1.899780523,721,0.75,0,-1,13.93503205,0.0,0.0,0.5805626598465473,1,0
1,57,4.082436826,849,8.42,0,6,14.72189231,3.898569231,0.0,0.24358974358974358,1,0
1,23,1.248175616,519,0.0,0,-1,15.38461538,0.0,0.0,0.8394698085419735,0,0
1,47,2.050574226,712,10.75,0,2,29.50671795,0.0,0.0,0.5805626598465473,1,0
0,29,2.661453827,576,5.17,0,12,71.83342308,103.6096346,1.858974359,0.8394698085419735,0,0
1,57,3.180976658,589,18.67,0,26,47.93807179,76.39914231,0.141025641,0.8394698085419735,0,0
0,37,3.171070503,730,4.58,0,2,34.2107,115.6526385,0.461538462,0.6917098445595855,0,0
1,57,4.939869634,957,10.25,-1,15,0.0,0.0,0.0,0.08254716981132075,1,0
1,26,1.850249745,812,0.17,0,-1,0.0,5.871784615,0.41025641,0.5416666666666666,1,0
0,61,1.968022929,853,12.08,0,5,84.33856026,60.45853462,0.0,0.24358974358974358,1,0
1,42,2.086896797,730,4.75,0,19,34.49739359,0.0,0.0,0.5805626598465473,1,0
0,37,7.309642211,712,5.5,0,9,85.52379231,33.44521282,0.0,0.5805626598465473,1,0
1,35,2.535975855,680,1.33,0,6,77.23680769,68.22335385,0.0,0.5805626598465473,1,0
0,59,4.748350625,648,6.92,0,17,105.3771885,96.69262308,0.0,0.5805626598465473,1,0
1,37,4.903547064,885,4.25,-1,52,0.0,18.43501538,0.0,0.08254716981132075,1,0
0,50,3.344978569,408,2.33,0,25,79.25238205,92.37445513,0.615384615,0.8394698085419735,0,0
1,29,2.369772576,721,0.58,0,-1,30.84577051,67.00012821,0.0,0.5805626598465473,1,0
1,40,3.726915905,753,11.92,1,3,81.23297949,48.03995897,0.0,0.3663624511082138,1,0
1,43,7.373481881,876,9.17,-1,6,40.69574231,11.19343846,0.0,0.24358974358974358,1,0
0,49,2.089098165,872,6.67,-1,10,235.8705282,29.51826667,0.0,0.24358974358974358,1,0
0,39,1.303209814,745,6.42,0,60,0.0,14.68053846,0.0,0.3663624511082138,1,0
1,73,8.768048465,957,25.5,0,60,0.0,15.80263077,0.0,0.08254716981132075,1,0
0,30,1.539856867,812,2.42,0,4,0.0,8.154911538,0.0,0.3663624511082138,1,0
