ID,SEXO,EDAD,INGRESO,SCORE_DATACREDITO,CRED_REESTRUCTURADO,ANT_SF,SALDO_SF,TIENE_HIPOTECA,ULTIMAPERTURA,SALDO_FIJO,SALDO_ROT,ESTADO_MORA_FIN,ESTADO_MORA_REAL,PROB_MORA,PRED_MORA
513091,M,47,16.62142856,821,0,24.17,707.819038,0,6,93.94719744,33.31955897,0.0,0.0,0.19829021,0
32031,F,32,4.073631354,329,0,9.83,12.854888,0,3,82.58175385,97.87616154,0.730769231,0.0,0.87313986,1
131221,M,47,3.053297318,291,0,7.17,2.072587,0,41,112.8408064,89.62737949,6.153846154,3.538461538,0.8016647,1
90711,M,47,5.778590816,744,0,9.5,243.131181,-1,26,73.39500769,0.0,0.0,0.0,0.3703254,0
78391,F,25,2.67906477,689,0,2.17,3.866702,0,27,0.0,82.09230769,0.0,0.0,0.5168032,1
20741,F,58,5.140194116,904,0,7.17,49.010154,0,8,68.85509359,30.59541923,0.0,0.0,0.092652075,0
69001,M,35,4.220022321,870,0,3.42,9.964491,0,31,68.21975513,73.39358974,0.0,0.0,0.17862362,0
337131,M,59,1.331827597,798,0,0.42,1.153516,0,6,13.60296795,3.2884,0.0,0.0,0.3894003,0
171581,F,56,5.431875367,938,0,25.75,1.993338,0,9,14.20871795,3.773830769,0.0,0.0,0.09367118,0
20391,M,56,3.626753664,849,0,15.08,3.069807,0,60,3.220512821,68.67761026,0.0,0.0,0.1931976,0
166801,M,46,2.897000195,754,0,12.5,2.537076,0,25,42.63658974,43.25221154,0.0,0.0,0.3251431,0
82051,F,47,8.713014267,672,0,1.25,232.352183,-1,8,195.1947128,92.59848462,0.0,0.0,0.6105925,1
423061,M,48,2.970746021,942,0,1.17,2.379678,0,15,0.0,34.43769231,0.0,0.0,0.16027637,0
239541,F,37,3.992180741,821,0,3.58,36.542707,0,4,82.63776667,8.697966667,0.205128205,0.0,0.37765795,0
105931,M,43,11.29301748,867,0,11.92,121.690518,1,28,78.35792179,10.68126154,0.0,0.0,0.11958547,0
78841,F,55,2.223381609,712,0,16.92,7.312944,0,6,93.56525513,0.0,1.153846154,1.153846154,0.5994424,1
361531,M,43,15.36774952,881,0,11.0,247.137671,1,7,86.12546154,22.65667436,0.0,0.0,0.11655004,0
78981,F,39,10.71846045,849,0,11.92,390.303634,1,3,91.17432308,27.2180141,0.0,0.0,0.15693247,0
111941,F,47,18.89434094,913,0,8.08,26.342669,0,5,0.0,10.56939872,0.0,0.0,0.093650945,0
474981,M,34,7.154445772,881,0,11.25,37.326394,0,4,30.21591538,10.71550897,0.0,0.0,0.10012422,0
37271,F,57,19.4325754,831,0,18.92,117.704941,0,20,36.31996667,46.78251154,0.0,0.0,0.15203382,0
282561,M,38,12.38159392,890,0,14.42,68.062994,0,39,81.06945256,21.35930513,0.0,0.0,0.07722623,0
185331,M,34,1.315317338,789,0,0.25,76.536059,1,3,31.5746,55.63899487,0.333333333,0.333333333,0.5711955,1
216451,F,49,2.862878993,671,0,5.25,8.716316,0,5,0.0,85.46234231,0.0,0.0,0.62143195,1
215271,M,44,24.97451917,894,0,13.75,118.075872,1,9,72.05023462,18.80561538,0.0,0.0,0.078504294,0
177431,M,29,2.269610335,693,0,1.83,7.662961,0,23,52.92847051,88.17141538,0.0,0.0,0.5227558,1
311801,F,33,1.767698447,753,0,0.0,0.0,0,-1,91.37534744,0.0,0.0,0.0,0.39569414,1
97381,M,55,1.667536206,639,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.5656158,1
437111,F,36,1.968022929,549,0,12.75,11.004638,0,3,70.84769872,116.439559,0.602564103,0.461538462,0.851172,1
212761,F,59,9.91606184,917,0,23.67,2.107809,0,2,0.0,3.412969231,0.0,0.0,0.07680861,0
391131,F,39,3.095123309,757,0,9.33,6.332234,0,-1,91.88007692,61.2273141,0.0,0.0,0.4086475,1
424641,F,35,1.512339767,881,0,0.83,25.396081,0,11,92.07417308,0.0,0.0,0.0,0.19231072,0
323871,M,83,4.522710412,909,0,16.33,0.0,0,-1,0.0,0.175687179,0.0,0.0,0.07624674,0
415501,F,35,3.12594246,748,0,11.0,100.755509,1,23,66.50722692,64.00683846,0.012820513,0.0,0.4075084,1
107811,F,39,4.584348714,881,0,3.5,0.0,0,30,0.0,0.0,0.0,0.0,0.1194367,0
541951,F,61,4.648188384,913,0,3.33,0.0,0,-1,0.0,8.400780769,0.0,0.0,0.0866349,0
269501,M,36,3.180976658,753,0,4.5,0.0,0,49,68.0910359,48.88613846,3.025641026,0.0,0.6302487,1
266431,F,30,2.433612246,744,0,3.75,4.091242,0,14,0.0,65.68276923,0.0,0.0,0.433808,1
319171,F,30,5.131388644,817,0,8.0,78.970772,1,8,52.86255,32.83450513,0.0,0.0,0.2377581,0
340301,F,45,1.211853045,739,0,1.08,2.133125,0,14,67.70966154,0.0,0.0,0.0,0.41959462,1
87841,M,49,14.3187977,876,0,15.75,82.822065,0,3,75.19426538,28.35122949,0.0,0.0,0.11292632,0
113341,M,49,2.751709912,853,0,11.67,24.254671,-1,2,54.88507436,43.05133718,0.0,0.0,0.21874899,0
47001,F,45,1.503534296,849,0,7.83,0.0,0,21,0.0,3.587565385,0.0,0.0,0.24725212,0
113441,M,33,3.390106612,689,0,10.58,24.42968,0,19,77.07752821,60.6172141,0.538461538,0.064102564,0.7130941,1
25871,F,72,4.281660623,808,0,8.75,115.298846,0,25,86.99378846,17.32599487,0.0,0.0,0.3322547,0
77221,F,43,2.097903637,640,0,1.33,0.0,0,-1,78.86528974,0.0,0.294871795,0.294871795,0.7083108,1
358471,M,37,5.623394377,771,0,2.33,262.528535,1,18,44.12284872,68.35338718,0.0,0.0,0.37784222,0
515901,M,33,5.295390555,821,0,9.08,283.600029,-1,41,57.15328462,76.29268718,0.0,0.0,0.3139871,0
273641,M,34,3.171070503,881,0,2.58,29.409174,1,31,57.05901026,3.117028205,0.0,0.0,0.13557297,0
428211,M,66,12.2869351,826,0,43.08,82.63715,0,2,42.09287821,19.52655897,0.0,0.0,0.15965769,0
206281,F,34,8.987084574,776,0,4.83,89.689232,0,5,67.7261859,0.004230769,0.0,0.0,0.32996416,0
236801,F,43,2.378578048,872,0,3.92,0.0,0,2,0.0,0.0,0.0,0.0,0.22530854,0
28611,F,52,17.97416915,876,0,13.33,236.456634,-1,4,55.7988141,23.88006923,0.115384615,0.0,0.16466708,0
501221,M,40,5.304196027,744,0,3.42,53.33254,0,3,62.10899872,56.54867564,0.0,0.0,0.40067014,1
443631,M,60,12.71510116,913,0,14.08,286.767797,-1,11,87.24613974,16.59659872,0.0,0.0,0.08607191,0
8061,F,56,2.223381609,785,0,1.5,1.225061,0,-1,0.0,49.01588205,0.115384615,0.0,0.4039121,1
244291,M,34,2.31253701,749,0,8.58,16.974748,-1,16,58.46917821,35.59974359,0.0,0.0,0.4094539,1
521021,M,60,10.02613024,885,0,12.0,158.88373,1,12,0.0,46.13112179,0.41025641,0.0,0.22107416,0
139661,F,36,1.933901726,783,0,0.0,0.0,0,-1,7.003264103,0.0,0.0,0.0,0.36381137,0
477721,M,34,1.840343589,789,0,1.75,0.0,0,22,0.0,4.369230769,0.0,0.0,0.3659227,0
436861,F,44,10.14390342,875,0,2.42,80.835331,-1,26,74.31929487,26.91085641,0.0,0.0,0.15881021,0
16671,M,38,1.403372055,794,0,5.42,0.0,0,60,85.11201923,0.0,0.0,0.0,0.38294077,0
38091,F,28,2.751709912,789,0,4.83,25.92551,0,8,80.5908859,0.0,0.0,0.0,0.32790744,0
12171,F,52,5.887558528,636,0,12.92,26.857789,0,60,10.73755128,73.49661923,0.576923077,0.0,0.66929066,1
77421,F,58,1.357143328,693,0,1.42,0.687927,0,18,58.98871795,0.0,0.0,0.0,0.5706816,1
122751,F,67,3.663076235,885,0,12.58,0.350017,-1,49,0.0,2.437511538,0.0,0.0,0.08873379,0
343671,M,33,2.542579959,443,0,11.92,0.745163,0,11,0.0,22.45428974,6.0,6.0,0.84995776,1
457161,F,37,2.223381609,538,0,6.25,0.845325,0,60,194.4158718,125.4358,4.307692308,0.0,0.79672277,1
92721,F,38,3.536497579,748,0,1.25,0.01761,0,4,102.9888269,62.69312564,0.0,0.0,0.47796866,1
290851,M,55,3.107230833,689,0,2.67,42.059335,0,9,71.99863718,0.0,0.0,0.0,0.5659025,1
94241,M,35,1.840343589,579,0,2.5,3.045592,0,12,68.09654487,98.55723974,0.282051282,0.166666667,0.86344105,1
47591,F,34,7.126928673,566,0,6.0,87.849989,0,16,95.80969744,93.65106795,0.0,0.0,0.74971247,1
411411,F,38,12.95174822,856,0,7.17,199.008063,-1,51,76.03010769,41.86010128,0.0,0.0,0.18102117,0
302671,M,39,8.452152167,780,0,8.25,93.494297,0,19,88.92931667,24.93897179,0.0,0.0,0.3375978,0
507961,F,36,3.617948193,917,0,9.0,3.867803,0,60,69.83715897,16.00023333,0.0,0.0,0.09621291,0
294121,M,31,1.959217457,762,0,5.08,7.782936,0,33,11.45668333,93.09190897,0.0,0.0,0.40247557,1
504331,F,30,2.48754576,808,0,5.83,18.924059,0,10,76.92099487,28.85952949,0.0,0.0,0.35801902,0
102371,F,32,4.978393573,846,0,8.75,67.593002,1,32,51.54068077,48.75894487,0.0,0.0,0.1859203,0
464621,M,36,21.64715154,766,0,3.25,259.947431,0,3,157.357,141.6279872,0.769230769,0.538461538,0.64184594,1
397471,M,35,1.995540028,785,0,2.67,1.476017,0,11,37.49517564,0.0,0.0,0.0,0.3780565,0
312451,M,20,1.275692715,684,0,1.08,0.67692,0,14,0.0,22.39059744,0.0,0.0,0.5095439,1
32001,F,39,8.400420021,858,0,13.17,38.862949,0,3,23.65822949,48.70654359,0.0,0.0,0.13835576,0
57831,M,26,2.023057127,689,0,1.83,26.877601,0,-1,88.96740641,86.90053718,0.0,0.0,0.49890444,1
340521,F,35,2.250898708,735,0,6.17,1.743483,0,-1,14.1025641,85.30248205,0.0,0.0,0.4662566,1
305691,F,66,1.594891065,835,0,0.33,0.0,0,-1,4.299791026,0.0,0.0,0.0,0.28003615,0
411111,M,47,2.226683661,646,0,0.58,33.349623,0,8,79.02081795,79.38422436,0.0,0.0,0.66920656,1
249031,M,58,4.857318337,657,0,0.58,72.973145,0,8,80.37336282,0.0,0.115384615,0.0,0.6106293,1
353531,M,43,2.67906477,588,0,0.92,1.22396,0,12,0.0,43.23463846,0.0,0.0,0.7695586,1
34091,F,31,1.430889154,661,0,0.83,1.32082,0,-1,0.0,41.48629487,0.179487179,0.0,0.62366563,1
355431,F,40,2.296026751,584,0,7.83,5.084059,0,8,0.0,104.9447756,0.320512821,0.0,0.8361127,1
412441,F,49,3.645465292,616,0,11.0,9.557238,0,60,99.55688333,106.1428564,0.0,0.0,0.67250556,1
374431,M,39,11.63422951,881,0,12.92,290.170011,1,4,28.98329872,8.811834615,0.0,0.0,0.09316706,0
389131,M,32,2.223381609,803,0,1.42,2.064883,0,18,54.9925641,35.47234103,0.0,0.0,0.37514612,0
133501,M,63,2.050574226,725,0,1.75,5.548547,0,9,82.54617436,44.15506282,0.0,0.0,0.51246566,1
499051,M,44,5.304196027,803,0,5.33,47.721253,0,23,90.80969872,34.17196923,0.0,0.0,0.32952017,0
292341,M,40,5.350424753,913,0,8.0,2.429209,0,24,0.0,5.317687179,0.0,0.0,0.09070518,0
410541,M,55,16.62473061,666,0,17.83,277.304116,0,4,85.47556795,82.50281667,0.0,0.0,0.5468094,1
13751,F,61,3.207393074,749,0,7.92,13.495486,0,29,49.12283205,76.38994103,0.217948718,0.0,0.5100007,1
243491,F,29,3.353784041,870,0,2.83,0.095759,0,-1,0.0,7.307435897,0.0,0.0,0.12010477,0
254051,F,40,3.31746147,862,0,8.17,5.702643,0,60,0.0,40.74225385,0.0,0.0,0.19996473,0
118291,M,69,23.07804069,785,0,19.83,250.623537,0,7,49.82446538,62.54785897,0.0,0.0,0.32034445,0
539021,M,35,15.72327044,807,0,5.92,272.985032,1,10,89.04132692,19.74858974,0.192307692,0.0,0.43951455,1
38391,F,28,4.037308783,899,0,3.25,4.277257,0,-1,32.9447,27.57067436,0.0,0.0,0.07966784,0
165711,M,21,2.442417718,808,0,1.0,6.479726,0,-1,15.44101538,56.13965513,0.0,0.0,0.29659185,0
118251,F,28,2.050574226,689,0,0.83,3.450644,0,-1,90.02025769,80.11963205,0.0,0.0,0.50218,1
464471,F,32,3.526591423,766,0,7.25,96.871195,1,7,76.93036282,65.48756282,0.0,0.0,0.41376716,1
476451,M,53,6.130809685,661,0,2.0,20.565179,0,17,90.92698462,77.55117821,0.0,0.0,0.6091451,1
115861,F,32,1.831538117,771,0,1.83,1.862357,0,23,97.13906795,64.10682308,0.384615385,0.384615385,0.6603051,1
212771,M,65,10.23195814,695,0,40.17,99.377453,0,5,81.23812436,88.05070128,0.0,0.0,0.5545851,1
148711,M,61,9.943578939,840,0,8.83,108.971014,0,2,67.46855513,26.0613641,0.0,0.0,0.19804028,0
119121,F,24,1.478218565,744,0,1.0,26.036679,-1,9,70.32707692,0.0,0.0,0.0,0.35576367,0
101691,M,64,2.342255477,552,0,1.5,32.097045,0,2,89.89159487,80.99903846,0.0,0.0,0.80136,1
152911,M,34,3.909629443,928,0,8.75,54.477252,-1,11,87.92615897,5.902611538,0.0,0.0,0.13398376,0
225471,F,40,9.487895778,849,0,2.58,180.106017,-1,2,80.19466923,0.0,0.0,0.0,0.20671405,0
516231,F,54,5.185322159,922,0,14.75,0.0,0,-1,0.0,4.120538462,0.102564103,0.0,0.07823696,0
306481,M,33,2.242093236,689,0,0.17,10.577572,0,3,15.44327692,0.555860256,0.0,0.0,0.55403465,1
303421,M,76,3.18978213,783,0,2.0,6.999249,0,25,67.82820385,36.34878077,2.346153846,2.346153846,0.60359806,1
488341,M,57,19.18602219,721,0,11.92,114.453521,0,4,53.0494141,73.53486026,0.0,0.0,0.5272848,1
425791,M,65,8.159370232,962,0,33.67,3.222802,0,-1,0.0,2.510179487,0.0,0.0,0.096195355,0
247421,M,53,2.51506286,881,0,13.08,16.033663,0,60,0.0,14.20767179,0.0,0.0,0.15103383,0
538131,F,53,5.587071806,885,0,20.83,108.775092,1,47,17.50420513,10.46867692,0.115384615,0.0,0.119185455,0
367871,M,44,22.28554824,894,0,10.42,178.35593,1,9,80.28911923,6.934702564,0.0,0.0,0.10503649,0
250471,M,38,3.945952014,923,0,11.67,24.067555,-1,17,0.938448718,5.068371795,0.051282051,0.0,0.12407982,0
278801,M,29,5.604682749,840,0,7.75,111.645676,1,30,49.91436795,93.10987821,0.0,0.0,0.19950628,0
284231,M,55,4.437957746,757,0,11.58,53.423897,0,13,88.54139359,73.60100769,0.0,0.0,0.38565192,0
306411,F,46,5.700442254,812,0,1.5,45.81597,0,13,95.45615897,31.73139615,0.102564103,0.0,0.40150803,1
494981,M,38,3.12043904,881,0,0.17,0.330205,0,3,0.0,45.05121923,0.179487179,0.0,0.21050626,0
359691,F,53,3.387905244,757,0,5.25,6.666842,0,10,0.0,35.89016282,0.153846154,0.0,0.43973267,1
113151,M,37,10.43888672,735,0,7.42,227.770036,-1,6,89.51487949,17.65316795,0.0,0.0,0.41441974,1
283721,M,26,5.970109826,671,0,1.92,103.10657,1,4,91.66801282,77.2672141,0.0,0.0,0.55344254,1
291941,M,49,8.759242993,771,0,7.33,236.399398,0,2,68.69048077,74.65839103,0.0,0.0,0.3709608,0
183921,M,40,2.889295408,885,0,1.67,74.322584,1,21,90.71538333,0.0,0.0,0.0,0.114372104,0
97301,F,50,6.044956335,753,0,8.58,56.557544,0,3,50.3565141,83.76170513,0.0,0.0,0.39971966,1
546421,F,31,1.822732646,789,0,2.33,2.006546,0,19,0.0,70.47183462,0.0,0.0,0.36788306,0
366901,F,26,3.95585817,831,0,1.42,24.989928,0,13,85.25925513,16.30789487,0.0,0.0,0.1989586,0
537551,F,40,4.793478667,826,0,13.0,12.464145,0,31,43.11633718,67.32295,0.115384615,0.0,0.22634937,0
469211,M,39,3.554108523,671,0,4.67,91.710088,-1,37,79.06843333,11.14999744,0.0,0.0,0.5458437,1
431501,F,50,2.059379698,849,0,18.17,29.154916,0,5,89.81484231,15.19282051,0.0,0.0,0.20215896,0
363331,M,59,4.620671285,908,0,14.17,0.439172,0,-1,0.0,4.499302564,0.0,0.0,0.072777726,0
542261,F,62,4.273955836,872,0,3.67,2.51066,0,45,103.3016346,14.37659615,0.0,0.0,0.18842669,0
545721,M,38,3.44514081,840,0,5.25,41.239326,0,5,82.47928462,39.93092051,0.0,0.0,0.21229067,0
10651,F,37,12.16806123,889,0,10.92,42.078047,0,33,21.94280769,9.597725641,0.0,0.0,0.08028461,0
348891,M,42,3.507879796,783,0,11.5,17.423827,0,29,0.0,53.34761154,0.474358974,0.0,0.47045523,1
449171,F,44,5.085159918,789,0,6.17,24.405465,0,3,0.0,70.18361154,0.0,0.0,0.3639596,0
14181,F,31,2.095702269,885,0,2.67,82.214488,-1,4,84.39851667,21.87960513,0.0,0.0,0.12754068,0
259971,M,47,13.95447131,703,0,13.58,201.502213,0,5,90.91910128,91.88711538,0.038461538,0.0,0.55235386,1
177001,F,56,4.228827793,952,0,9.83,0.465589,0,60,0.0,9.422473077,0.0,0.0,0.12868689,0
459571,M,48,3.404415503,730,0,9.17,0.0,0,-1,0.0,0.0,6.0,6.0,0.5763831,1
336421,M,24,1.409976159,639,0,0.0,0.0,0,-1,73.00853077,0.0,0.0,0.0,0.436771,1
35701,F,30,5.678428575,766,0,8.17,57.643919,0,13,80.92816026,80.10026795,0.0,0.0,0.42127162,1
506801,F,37,6.95412129,952,0,2.92,3.453946,0,-1,0.0,11.04477436,0.0,0.0,0.10631105,0
485641,M,38,4.118759397,904,0,2.42,3.759936,0,5,68.57651538,16.43562821,0.358974359,0.0,0.2779852,0
111681,M,38,6.134111737,904,0,8.17,144.050913,1,4,68.22607692,7.188410256,0.0,0.0,0.08311177,0
113171,F,50,4.283861991,844,0,9.25,80.456695,0,20,50.47218205,22.89638077,0.012820513,0.0,0.19226083,0
474551,F,54,3.390106612,835,0,1.83,166.051384,-1,4,83.02304231,0.0,0.0,0.0,0.25886717,0
121351,M,50,3.57282015,817,0,11.75,29.170326,0,15,65.12075641,64.40725,0.0,0.0,0.24791878,0
544741,M,47,4.328990034,881,0,3.67,0.715444,0,19,0.0,10.92185897,0.0,0.0,0.11937871,0
43471,M,41,2.396188991,712,0,5.58,2.958638,0,21,62.13942179,53.00953718,0.076923077,0.0,0.5549708,1
246141,M,41,2.651547671,730,0,4.67,61.21674,1,4,76.39575769,0.0,0.0,0.0,0.45507655,1
488731,F,43,3.670781023,611,0,2.25,29.782306,0,5,19.71191795,30.72332949,0.0,0.0,0.6855611,1
381991,M,49,13.07942756,947,0,15.92,28.705837,-1,8,0.195884615,15.82645,0.0,0.0,0.09013264,0
139091,M,40,1.394566583,712,0,2.5,0.857432,0,31,89.81232051,81.42564103,0.0,0.0,0.594479,1
107631,F,57,1.584984909,794,0,0.42,2.085796,0,6,167.2340692,0.0,0.0,0.0,0.42476693,1
11911,F,50,2.19586451,735,0,0.0,0.0,0,-1,46.09881282,0.0,0.0,0.0,0.4122076,1
321711,M,35,6.440101879,539,1,8.5,54.107422,0,29,85.76216026,47.77305385,2.487179487,0.0,0.85654086,1
427311,M,35,2.396188991,616,0,13.5,49.171955,-1,28,80.43225,107.7278756,0.0,0.0,0.6852475,1
320381,M,40,2.260804864,762,0,0.0,0.0,0,-1,57.77801282,0.0,0.0,0.0,0.35162765,0
305531,F,53,4.893640908,952,0,25.92,0.057235,0,44,0.0,1.742089744,0.0,0.0,0.10193853,0
384611,F,38,8.312365303,889,0,16.25,78.530498,0,8,74.71810256,21.4861359,0.153846154,0.0,0.14423972,0
234331,F,54,3.773144632,583,0,1.0,33.684231,0,4,80.88903333,19.79242436,3.076923077,3.076923077,0.8505857,1
211291,F,39,3.909629443,612,0,13.08,61.101168,0,21,79.80196923,87.09633333,0.282051282,0.282051282,0.7331923,1
535351,F,55,5.941492043,835,0,18.75,18.367113,0,6,38.64423077,39.69346282,0.192307692,0.192307692,0.22238132,0
154591,F,35,3.526591423,611,0,1.58,26.078505,0,16,91.84276538,86.59183846,0.333333333,0.0,0.78682286,1
257381,M,56,12.37719119,670,0,11.17,505.202933,0,2,75.76342564,68.31311538,0.628205128,0.217948718,0.70170003,1
59751,F,60,8.383909761,689,0,32.42,106.307359,0,4,80.66384487,96.75213718,0.384615385,0.0,0.6384461,1
431371,M,53,11.55718163,701,0,9.25,116.376416,0,49,46.93710128,96.54813974,0.0,0.0,0.57676435,1
350521,F,38,5.96020367,890,0,12.17,70.779482,-1,60,0.0,36.13583718,0.0,0.0,0.079324454,0
539721,F,33,2.296026751,844,0,5.92,135.104553,1,11,40.04638205,24.96095513,0.0,0.0,0.24336708,0
405421,M,41,5.650911476,913,0,3.42,60.479281,1,6,0.0,3.001578205,0.0,0.0,0.084864855,0
449961,F,57,3.281138899,922,0,13.75,0.012107,0,16,0.0,5.297980769,0.0,0.0,0.086654596,0
195461,F,53,8.393815917,612,0,7.5,49.93583,0,8,66.05805769,105.9593833,0.0,0.0,0.7025569,1
469751,F,43,1.484822668,684,0,0.67,1.584984,0,9,88.30320513,0.0,0.0,0.0,0.59245926,1
338541,F,64,3.326266942,894,0,2.75,1.960318,0,14,27.0,3.919542308,0.141025641,0.0,0.15752287,0
358991,M,30,1.986734556,656,0,2.33,3.770943,0,5,0.0,59.3657,0.0,0.0,0.6209861,1
284401,M,35,3.117136988,908,0,6.42,5.812712,0,-1,0.0,22.24234231,0.0,0.0,0.10191459,0
439911,F,65,13.8521077,657,0,39.75,184.690366,0,4,96.24322308,67.33231154,0.0,0.0,0.538221,1
39551,F,47,4.593154186,625,0,2.42,33.42557,0,27,72.84082692,101.1779026,0.0,0.0,0.67580295,1
391041,M,66,8.540206884,849,0,20.83,43.986633,0,22,77.54100769,22.8953141,2.551282051,2.551282051,0.3777084,0
190021,M,37,14.10966775,844,0,7.42,491.24626,1,9,40.39445,14.68535128,0.0,0.0,0.17251974,0
200681,M,35,4.210116166,917,0,4.33,342.355639,-1,53,51.90428718,22.61790256,0.0,0.0,0.094372936,0
207271,F,33,2.915711823,894,0,8.83,0.0,0,35,0.002051282,1.882153846,0.0,0.0,0.11331434,0
369871,F,67,2.706581869,671,0,16.17,4.486387,0,52,91.60320769,89.89198718,4.230769231,4.230769231,0.67554164,1
345211,F,41,1.461708305,675,0,0.0,0.0,0,-1,23.02307692,0.0,0.0,0.0,0.54243505,1
330631,F,45,4.308077039,771,0,8.75,7.365777,0,-1,0.0,54.26805897,0.282051282,0.0,0.4510628,1
98561,M,56,7.984361482,849,0,13.25,17.237811,0,16,0.0,14.81089359,0.0,0.0,0.13659868,0
265541,M,59,3.198587602,849,0,0.17,21.772629,0,3,39.57512821,0.0,0.0,0.0,0.22773357,0
282611,F,35,5.504520509,408,0,8.83,144.363507,1,16,75.64564103,80.50376026,0.487179487,0.0,0.8498817,1
27681,F,45,3.903025339,894,0,4.33,14.335307,0,53,55.97304744,0.0,0.0,0.0,0.10399492,0
464281,M,34,4.273955836,894,0,0.67,3.175473,0,-1,0.0,13.67694615,0.0,0.0,0.089210466,0
117701,M,46,6.681151667,858,0,9.25,76.9246,0,7,65.83723718,32.86973333,0.115384615,0.0,0.25290233,0
397731,M,32,3.326266942,693,0,1.75,99.007623,-1,2,96.1892141,67.70391667,0.141025641,0.0,0.6875789,1
129181,M,34,15.35784336,641,0,7.33,643.798856,-1,6,0.0,56.28839103,0.141025641,0.0,0.61585563,1
528301,F,65,3.016974748,744,0,0.67,10.438886,0,5,88.73729103,0.0,0.0,0.0,0.42097124,1
30091,M,47,2.054976962,793,0,6.58,0.987313,0,44,48.55769231,26.41876282,0.0,0.0,0.3594465,0
170611,M,46,2.706581869,872,0,0.42,19.925681,0,-1,50.94750769,0.0,0.0,0.0,0.21708842,0
407131,F,61,2.3818801,826,0,10.0,1.306511,0,60,13.93456923,49.47102564,0.0,0.0,0.3208098,0
125511,F,36,4.337795506,692,0,1.08,47.107072,0,8,78.89108718,85.02232821,0.0,0.0,0.62013876,1
14691,F,34,1.642220475,803,0,5.58,0.932279,0,24,59.01333333,25.41091282,0.141025641,0.141025641,0.48021743,1
503611,F,45,6.845153578,853,0,3.08,53.374366,0,23,102.9551038,26.12200897,0.0,0.0,0.22798525,0
488841,F,31,2.35986642,636,0,0.17,0.0,0,-1,0.0,0.0,0.0,0.0,0.55603856,1
219001,M,60,6.414786148,867,0,19.5,7.859984,0,6,0.0,35.33623462,0.0,0.0,0.11430247,0
207811,M,35,1.676341678,789,0,4.58,5.044434,0,5,0.0,37.00524231,0.0,0.0,0.38609326,0
546871,M,30,1.590488329,576,0,0.0,0.0,0,-1,15.78461538,0.0,0.641025641,0.641025641,0.7940947,1
83371,M,34,11.90389708,762,0,10.33,96.459539,1,19,60.45621923,58.93798077,0.0,0.0,0.3688614,0
426141,F,39,2.889295408,844,0,7.83,2.750609,0,27,2.629930769,37.54569103,0.0,0.0,0.21094425,0
226321,M,34,2.260804864,771,0,2.33,19.282882,0,29,73.85538718,0.0,0.0,0.0,0.3708124,0
249091,F,59,2.898100879,881,0,2.5,1.442996,0,7,0.0,12.42586154,0.0,0.0,0.15274933,0
397951,M,47,12.26161937,722,0,12.33,240.309028,-1,60,0.0,37.24522564,0.269230769,0.0,0.5172489,1
506761,F,73,2.373074628,894,0,3.17,0.0,0,39,0.0,0.0,0.0,0.0,0.1503263,0
86511,M,34,1.403372055,671,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.55545926,1
131841,F,32,1.740181348,803,0,1.17,3.779748,0,15,66.05844615,0.0,0.153846154,0.153846154,0.48049673,1
244001,M,45,2.351060949,835,0,2.42,3.430831,0,30,0.0,35.56867436,0.0,0.0,0.31083554,0
228571,F,59,2.251999392,657,0,2.67,13.552721,0,18,75.33059744,102.8433115,0.076923077,0.0,0.6335681,1
67171,M,38,5.103871545,661,0,12.17,123.039957,-1,19,48.26413205,71.48186538,0.846153846,0.384615385,0.71037185,1
89771,F,33,4.273955836,798,0,9.67,10.3002,0,6,0.0,29.71375641,0.0,0.0,0.33305696,0
536671,M,36,1.606998588,827,0,1.58,1.047851,0,-1,35.56836154,0.0,0.0,0.0,0.28056255,0
256231,M,24,1.968022929,629,0,2.0,3.33177,0,10,66.71060513,94.71835897,0.0,0.0,0.6268268,1
165771,M,82,3.920636283,860,0,9.08,48.558874,0,26,95.1069641,54.55122692,0.0,0.0,0.2558163,0
306511,M,54,2.979551493,862,0,9.0,0.220136,0,60,0.0,2.316335897,0.0,0.0,0.22298285,0
544421,M,27,2.031862599,663,0,1.0,8.222109,0,-1,92.5719,0.0,0.0,0.0,0.44852102,1
417091,F,57,4.265150364,917,0,15.08,18.719332,1,14,48.45224231,1.304394872,0.0,0.0,0.07585126,0
380841,M,38,6.033949496,456,0,0.58,296.168739,-1,-1,85.28728974,66.00357051,0.076923077,0.0,0.77516043,1
107781,F,33,4.237633265,894,0,12.5,40.045084,0,2,95.30223462,6.688928205,0.038461538,0.0,0.09397887,0
357011,M,54,3.241514276,735,0,3.25,39.828249,0,14,69.90889231,0.0,2.269230769,0.0,0.5906543,1
22141,F,55,2.078091325,793,0,12.25,0.0,0,60,0.0,16.64993077,5.076923077,0.0,0.5783495,1
268381,M,19,1.43529189,526,0,1.08,0.324701,0,14,0.0,55.29483718,0.0,0.0,0.7259414,1
218061,F,56,1.839242905,735,0,6.75,35.17896,-1,10,0.0,73.85954615,0.0,0.0,0.50293285,1
243471,M,37,4.539220671,835,0,10.75,7.541886,0,7,38.94418333,24.46069103,0.384615385,0.384615385,0.33742195,0
543781,M,46,1.922894886,808,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.36053365,0
